card_name,set_name,number_in_set,printing_option,condition,market_price,image
Drifblim FB,Supreme Victors,3,Holofoil,Lightly Played,3.42,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Holofoil,Near Mint,7.21,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Reverse Holofoil,Damaged,1.12,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Reverse Holofoil,Heavily Played,1.31,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Reverse Holofoil,Moderately Played,2.25,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Reverse Holofoil,Lightly Played,3.42,https://images.pokemontcg.io/pl3/3.png
Drifblim FB,Supreme Victors,3,Reverse Holofoil,Near Mint,7.21,https://images.pokemontcg.io/pl3/3.png
Ditto,Fossil,3,Unlimited,Damaged,1.91,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,Unlimited,Heavily Played,3.67,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,Unlimited,Moderately Played,6.68,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,Unlimited,Lightly Played,8.49,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,Unlimited,Near Mint,16.08,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,1st Edition,Damaged,1.91,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,1st Edition,Heavily Played,3.67,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,1st Edition,Moderately Played,6.68,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,1st Edition,Lightly Played,8.49,https://images.pokemontcg.io/base3/3.png
Ditto,Fossil,3,1st Edition,Near Mint,16.08,https://images.pokemontcg.io/base3/3.png
Clefable,HeartGold & SoulSilver,3,Holofoil,Damaged,1.5,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Holofoil,Heavily Played,1.18,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Holofoil,Moderately Played,2.1,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Holofoil,Lightly Played,2.5,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Holofoil,Near Mint,4.73,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Reverse Holofoil,Damaged,1.5,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Reverse Holofoil,Heavily Played,1.18,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Reverse Holofoil,Moderately Played,2.1,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Reverse Holofoil,Lightly Played,2.5,https://images.pokemontcg.io/hgss1/3.png
Clefable,HeartGold & SoulSilver,3,Reverse Holofoil,Near Mint,4.73,https://images.pokemontcg.io/hgss1/3.png
Cradily δ,Holon Phantoms,2,Holofoil,Damaged,2.27,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Holofoil,Heavily Played,3.25,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Holofoil,Moderately Played,5.98,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Holofoil,Lightly Played,7.2,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Holofoil,Near Mint,8.83,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Reverse Holofoil,Damaged,2.27,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Reverse Holofoil,Heavily Played,3.25,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Reverse Holofoil,Moderately Played,5.98,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Reverse Holofoil,Lightly Played,7.2,https://images.pokemontcg.io/ex13/2.png
Cradily δ,Holon Phantoms,2,Reverse Holofoil,Near Mint,8.83,https://images.pokemontcg.io/ex13/2.png
Celebi,Triumphant,3,Reverse Holofoil,Damaged,2.28,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Reverse Holofoil,Heavily Played,3.11,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Reverse Holofoil,Moderately Played,3.41,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Reverse Holofoil,Lightly Played,4.76,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Reverse Holofoil,Near Mint,5.91,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Holofoil,Damaged,2.28,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Holofoil,Heavily Played,3.11,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Holofoil,Moderately Played,3.41,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Holofoil,Lightly Played,4.76,https://images.pokemontcg.io/hgss4/3.png
Celebi,Triumphant,3,Holofoil,Near Mint,5.91,https://images.pokemontcg.io/hgss4/3.png
Gloom,Ancient Origins,2,Normal,Damaged,,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Normal,Heavily Played,0.13,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Normal,Moderately Played,0.23,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Normal,Lightly Played,0.31,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Normal,Near Mint,0.45,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Reverse Holofoil,Heavily Played,0.13,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Reverse Holofoil,Moderately Played,0.23,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Reverse Holofoil,Lightly Played,0.31,https://images.pokemontcg.io/xy7/2.png
Gloom,Ancient Origins,2,Reverse Holofoil,Near Mint,0.45,https://images.pokemontcg.io/xy7/2.png
Masquerain,Plasma Blast,2,Normal,Damaged,0.3,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Normal,Heavily Played,0.28,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Normal,Moderately Played,0.33,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Normal,Lightly Played,0.31,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Normal,Near Mint,0.49,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Reverse Holofoil,Damaged,0.3,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Reverse Holofoil,Heavily Played,0.28,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Reverse Holofoil,Moderately Played,0.33,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Reverse Holofoil,Lightly Played,0.31,https://images.pokemontcg.io/bw10/2.png
Masquerain,Plasma Blast,2,Reverse Holofoil,Near Mint,0.49,https://images.pokemontcg.io/bw10/2.png
Dark Crobat,Team Rocket Returns,3,,Damaged,,https://images.pokemontcg.io/ex7/3.png
Dark Crobat,Team Rocket Returns,3,,Heavily Played,,https://images.pokemontcg.io/ex7/3.png
Dark Crobat,Team Rocket Returns,3,,Moderately Played,,https://images.pokemontcg.io/ex7/3.png
Dark Crobat,Team Rocket Returns,3,,Lightly Played,,https://images.pokemontcg.io/ex7/3.png
Dark Crobat,Team Rocket Returns,3,,Near Mint,,https://images.pokemontcg.io/ex7/3.png
Cradily,Legend Maker,3,Holofoil,Damaged,1.99,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Holofoil,Heavily Played,2.76,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Holofoil,Moderately Played,,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Holofoil,Lightly Played,4.55,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Holofoil,Near Mint,6.77,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Reverse Holofoil,Damaged,1.99,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Reverse Holofoil,Heavily Played,2.76,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Reverse Holofoil,Moderately Played,,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Reverse Holofoil,Lightly Played,4.55,https://images.pokemontcg.io/ex12/3.png
Cradily,Legend Maker,3,Reverse Holofoil,Near Mint,6.77,https://images.pokemontcg.io/ex12/3.png
Weedle,Champion's Path,2,Normal,Damaged,,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Normal,Heavily Played,,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Normal,Moderately Played,0.1,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Normal,Lightly Played,0.3,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Normal,Near Mint,0.16,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Reverse Holofoil,Moderately Played,0.1,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Reverse Holofoil,Lightly Played,0.3,https://images.pokemontcg.io/swsh35/2.png
Weedle,Champion's Path,2,Reverse Holofoil,Near Mint,0.16,https://images.pokemontcg.io/swsh35/2.png
Blaine's Charizard,Gym Challenge,2,Unlimited Holofoil,Damaged,300.0,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,Unlimited Holofoil,Heavily Played,,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,Unlimited Holofoil,Moderately Played,,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,Unlimited Holofoil,Lightly Played,314.97,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,Unlimited Holofoil,Near Mint,528.66,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,1st Edition Holofoil,Damaged,300.0,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,1st Edition Holofoil,Heavily Played,,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,1st Edition Holofoil,Moderately Played,,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,1st Edition Holofoil,Lightly Played,314.97,https://images.pokemontcg.io/gym2/2.png
Blaine's Charizard,Gym Challenge,2,1st Edition Holofoil,Near Mint,528.66,https://images.pokemontcg.io/gym2/2.png
Butterfree,Flashfire,3,Normal,Damaged,0.2,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Normal,Heavily Played,0.23,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Normal,Moderately Played,0.48,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Normal,Lightly Played,1.05,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Normal,Near Mint,0.5,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Reverse Holofoil,Damaged,0.2,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Reverse Holofoil,Heavily Played,0.23,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Reverse Holofoil,Moderately Played,0.48,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Reverse Holofoil,Lightly Played,1.05,https://images.pokemontcg.io/xy2/3.png
Butterfree,Flashfire,3,Reverse Holofoil,Near Mint,0.5,https://images.pokemontcg.io/xy2/3.png
Tangrowth,Steam Siege,2,Normal,Damaged,0.13,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Normal,Heavily Played,,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Normal,Moderately Played,0.27,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Normal,Lightly Played,0.18,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Normal,Near Mint,0.46,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Reverse Holofoil,Damaged,0.13,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Reverse Holofoil,Moderately Played,0.27,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Reverse Holofoil,Lightly Played,0.18,https://images.pokemontcg.io/xy11/2.png
Tangrowth,Steam Siege,2,Reverse Holofoil,Near Mint,0.46,https://images.pokemontcg.io/xy11/2.png
Morelull,Detective Pikachu,3,Holofoil,Damaged,0.1,https://images.pokemontcg.io/det1/3.png
Morelull,Detective Pikachu,3,Holofoil,Heavily Played,,https://images.pokemontcg.io/det1/3.png
Morelull,Detective Pikachu,3,Holofoil,Moderately Played,0.2,https://images.pokemontcg.io/det1/3.png
Morelull,Detective Pikachu,3,Holofoil,Lightly Played,0.26,https://images.pokemontcg.io/det1/3.png
Morelull,Detective Pikachu,3,Holofoil,Near Mint,0.25,https://images.pokemontcg.io/det1/3.png
Crawdaunt,Dragon,3,Holofoil,Damaged,1.17,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Holofoil,Heavily Played,2.34,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Holofoil,Moderately Played,3.2,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Holofoil,Lightly Played,4.2,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Holofoil,Near Mint,6.94,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Reverse Holofoil,Damaged,1.17,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Reverse Holofoil,Heavily Played,2.34,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Reverse Holofoil,Moderately Played,3.2,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Reverse Holofoil,Lightly Played,4.2,https://images.pokemontcg.io/ex3/3.png
Crawdaunt,Dragon,3,Reverse Holofoil,Near Mint,,https://images.pokemontcg.io/ex3/3.png
Dragonair,Dragon Vault,3,,Damaged,,https://images.pokemontcg.io/dv1/3.png
Dragonair,Dragon Vault,3,,Heavily Played,,https://images.pokemontcg.io/dv1/3.png
Dragonair,Dragon Vault,3,,Moderately Played,,https://images.pokemontcg.io/dv1/3.png
Dragonair,Dragon Vault,3,,Lightly Played,,https://images.pokemontcg.io/dv1/3.png
Dragonair,Dragon Vault,3,,Near Mint,,https://images.pokemontcg.io/dv1/3.png
Weedle,Team Up,3,,Damaged,,https://images.pokemontcg.io/sm9/3.png
Weedle,Team Up,3,,Heavily Played,,https://images.pokemontcg.io/sm9/3.png
Weedle,Team Up,3,,Moderately Played,,https://images.pokemontcg.io/sm9/3.png
Weedle,Team Up,3,,Lightly Played,,https://images.pokemontcg.io/sm9/3.png
Weedle,Team Up,3,,Near Mint,,https://images.pokemontcg.io/sm9/3.png
Gallade,POP Series 7,2,,Damaged,,https://images.pokemontcg.io/pop7/2.png
Gallade,POP Series 7,2,,Heavily Played,,https://images.pokemontcg.io/pop7/2.png
Gallade,POP Series 7,2,,Moderately Played,,https://images.pokemontcg.io/pop7/2.png
Gallade,POP Series 7,2,,Lightly Played,,https://images.pokemontcg.io/pop7/2.png
Gallade,POP Series 7,2,,Near Mint,,https://images.pokemontcg.io/pop7/2.png
Metapod,Sun & Moon,2,,Damaged,,https://images.pokemontcg.io/sm1/2.png
Metapod,Sun & Moon,2,,Heavily Played,,https://images.pokemontcg.io/sm1/2.png
Metapod,Sun & Moon,2,,Moderately Played,,https://images.pokemontcg.io/sm1/2.png
Metapod,Sun & Moon,2,,Lightly Played,,https://images.pokemontcg.io/sm1/2.png
Metapod,Sun & Moon,2,,Near Mint,,https://images.pokemontcg.io/sm1/2.png
Magmar,McDonald's Collection 2019,3,Holofoil,Damaged,1.09,https://images.pokemontcg.io/mcd19/3.png
Magmar,McDonald's Collection 2019,3,Holofoil,Heavily Played,1.53,https://images.pokemontcg.io/mcd19/3.png
Magmar,McDonald's Collection 2019,3,Holofoil,Moderately Played,2.45,https://images.pokemontcg.io/mcd19/3.png
Magmar,McDonald's Collection 2019,3,Holofoil,Lightly Played,4.83,https://images.pokemontcg.io/mcd19/3.png
Magmar,McDonald's Collection 2019,3,Holofoil,Near Mint,10.75,https://images.pokemontcg.io/mcd19/3.png
Deoxys,Call of Legends,2,Reverse Holofoil,Damaged,3.75,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Reverse Holofoil,Heavily Played,2.6,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Reverse Holofoil,Moderately Played,6.25,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Reverse Holofoil,Lightly Played,8.16,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Reverse Holofoil,Near Mint,10.11,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Holofoil,Damaged,3.18,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Holofoil,Heavily Played,4.65,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Holofoil,Moderately Played,6.25,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Holofoil,Lightly Played,8.16,https://images.pokemontcg.io/col1/2.png
Deoxys,Call of Legends,2,Holofoil,Near Mint,10.11,https://images.pokemontcg.io/col1/2.png
Blaziken,Platinum,3,Holofoil,Damaged,2.55,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Holofoil,Heavily Played,3.19,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Holofoil,Moderately Played,3.96,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Holofoil,Lightly Played,5.42,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Holofoil,Near Mint,11.03,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Reverse Holofoil,Damaged,2.55,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Reverse Holofoil,Heavily Played,3.19,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Reverse Holofoil,Moderately Played,3.96,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Reverse Holofoil,Lightly Played,5.42,https://images.pokemontcg.io/pl1/3.png
Blaziken,Platinum,3,Reverse Holofoil,Near Mint,11.03,https://images.pokemontcg.io/pl1/3.png
Metapod,Hidden Fates,2,Normal,Damaged,,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Normal,Heavily Played,,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Normal,Moderately Played,0.17,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Normal,Lightly Played,0.11,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Normal,Near Mint,0.11,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Reverse Holofoil,Moderately Played,0.17,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Reverse Holofoil,Lightly Played,0.11,https://images.pokemontcg.io/sm115/2.png
Metapod,Hidden Fates,2,Reverse Holofoil,Near Mint,0.11,https://images.pokemontcg.io/sm115/2.png
Erika's Clefable,Gym Heroes,3,Unlimited Holofoil,Damaged,13.0,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,Unlimited Holofoil,Heavily Played,24.94,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,Unlimited Holofoil,Moderately Played,49.99,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,Unlimited Holofoil,Lightly Played,61.16,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,Unlimited Holofoil,Near Mint,81.31,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,1st Edition Holofoil,Damaged,13.0,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,1st Edition Holofoil,Heavily Played,24.94,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,1st Edition Holofoil,Moderately Played,49.99,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,1st Edition Holofoil,Lightly Played,61.16,https://images.pokemontcg.io/gym1/3.png
Erika's Clefable,Gym Heroes,3,1st Edition Holofoil,Near Mint,81.31,https://images.pokemontcg.io/gym1/3.png
Charizard,Secret Wonders,3,Holofoil,Damaged,20.98,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Holofoil,Heavily Played,31.51,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Holofoil,Moderately Played,53.01,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Holofoil,Lightly Played,71.76,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Holofoil,Near Mint,127.01,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Reverse Holofoil,Damaged,20.98,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Reverse Holofoil,Heavily Played,31.51,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Reverse Holofoil,Moderately Played,53.01,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Reverse Holofoil,Lightly Played,71.76,https://images.pokemontcg.io/dp3/3.png
Charizard,Secret Wonders,3,Reverse Holofoil,Near Mint,127.01,https://images.pokemontcg.io/dp3/3.png
Bellsprout,Guardians Rising,1,Normal,Damaged,,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Normal,Heavily Played,,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Normal,Moderately Played,0.1,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Normal,Lightly Played,0.14,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Normal,Near Mint,0.12,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Reverse Holofoil,Moderately Played,0.1,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Reverse Holofoil,Lightly Played,0.14,https://images.pokemontcg.io/sm2/1.png
Bellsprout,Guardians Rising,1,Reverse Holofoil,Near Mint,0.12,https://images.pokemontcg.io/sm2/1.png
Dark Alakazam,Team Rocket,1,Unlimited,Damaged,5.23,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,Unlimited,Heavily Played,7.5,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,Unlimited,Moderately Played,11.16,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,Unlimited,Lightly Played,14.3,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,Unlimited,Near Mint,24.11,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,1st Edition,Damaged,5.23,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,1st Edition,Heavily Played,7.5,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,1st Edition,Moderately Played,11.16,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,1st Edition,Lightly Played,14.3,https://images.pokemontcg.io/base5/1.png
Dark Alakazam,Team Rocket,1,1st Edition,Near Mint,24.11,https://images.pokemontcg.io/base5/1.png
Venonat,Phantom Forces,1,Normal,Damaged,0.05,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Normal,Heavily Played,0.06,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Normal,Moderately Played,0.07,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Normal,Lightly Played,0.1,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Normal,Near Mint,0.16,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Reverse Holofoil,Damaged,0.05,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Reverse Holofoil,Heavily Played,0.06,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Reverse Holofoil,Moderately Played,0.07,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Reverse Holofoil,Lightly Played,0.1,https://images.pokemontcg.io/xy4/1.png
Venonat,Phantom Forces,1,Reverse Holofoil,Near Mint,0.16,https://images.pokemontcg.io/xy4/1.png
Tangela,Legendary Treasures,1,Normal,Damaged,0.13,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Normal,Heavily Played,,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Normal,Moderately Played,0.14,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Normal,Lightly Played,0.16,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Normal,Near Mint,0.19,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Reverse Holofoil,Damaged,0.13,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Reverse Holofoil,Moderately Played,0.14,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Reverse Holofoil,Lightly Played,0.16,https://images.pokemontcg.io/bw11/1.png
Tangela,Legendary Treasures,1,Reverse Holofoil,Near Mint,0.19,https://images.pokemontcg.io/bw11/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Reverse Holofoil,Damaged,5.38,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Reverse Holofoil,Heavily Played,7.0,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Reverse Holofoil,Moderately Played,10.08,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Reverse Holofoil,Lightly Played,11.39,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Reverse Holofoil,Near Mint,9.2,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Holofoil,Damaged,5.38,https://images.pokemontcg.io/ex4/1.png
